
"['0.039992570877075195', '-0.15', '-0.27', '9.53', '36.069209712132924\n']","['0.07114028930664062', '-0.13', '-0.28', '9.57', '36.10968102099393\n']","['0.10167837142944336', '-0.15', '-0.3', '9.49', '36.267352914089976\n']","['0.13202500343322754', '-0.15', '-0.29', '9.57', '36.310420932814225\n']","['0.162919282913208', '-0.15', '-0.27', '9.52', '36.35291132355789\n']","['0.19387006759643555', '-0.14', '-0.28', '9.55', '36.46615298701663\n']","['0.22490787506103516', '-0.12', '-0.27', '9.53', '36.39423879196938\n']","['0.2555727958679199', '-0.14', '-0.3', '9.5', '36.369650290539724\n']","['0.2858395576477051', '-0.13', '-0.27', '9.53', '36.32172126425071\n']","['0.31612372398376465', '-0.15', '-0.3', '9.52', '36.27349220554143\n']","['0.346482515335083', '-0.16', '-0.3', '9.53', '36.62340950822976\n']","['0.37686848640441895', '-0.13', '-0.28', '9.55', '36.48210577616671\n']","['0.40691542625427246', '-0.16', '-0.29', '9.52', '36.41055226015677\n']","['0.4370584487915039', '-0.15', '-0.27', '9.55', '36.550947899015256\n']","['0.4671604633331299', '-0.14', '-0.28', '9.52', '36.41025216649809\n']","['0.49737119674682617', '-0.15', '-0.29', '9.51', '36.38570684758704\n']","['0.5278201103210449', '-0.15', '-0.28', '9.55', '36.619205996749436\n']","['0.5578041076660156', '-0.13', '-0.29', '9.52', '36.54915571736908\n']","['0.5877940654754639', '-0.16', '-0.29', '9.540000000000001', '36.61890930211518\n']","['0.6180408000946045', '-0.16', '-0.28', '9.52', '36.57161641261348\n']","['0.6482646465301514', '-0.14', '-0.27', '9.57', '36.6186130816371\n']","['0.6785666942596436', '-0.15', '-0.29', '9.55', '36.68836910127037\n']","['0.7086646556854248', '-0.14', '-0.28', '9.540000000000001', '36.33663637962314\n']","['0.7388007640838623', '-0.15', '-0.28', '9.540000000000001', '36.500974197728745\n']","['0.7688393592834473', '-0.16', '-0.28', '9.53', '36.50067930259073\n']","['0.7989892959594727', '-0.15', '-0.27', '9.55', '36.453683554051885\n']","['0.8295533657073975', '-0.15', '-0.29', '9.56', '36.19682989320985\n']","['0.85970139503479', '-0.15', '-0.28', '9.540000000000001', '36.52373562177187\n']","['0.8896892070770264', '-0.14', '-0.27', '9.53', '36.523441789203154\n']","['0.9198939800262451', '-0.15', '-0.29', '9.53', '36.5937881477838\n']","['0.9499809741973877', '-0.15', '-0.28', '9.540000000000001', '36.757245824071205\n']","['0.9803290367126465', '-0.16', '-0.28', '9.52', '36.52285554653919\n']","['1.0103349685668945', '-0.16', '-0.28', '9.57', '36.663841132087676\n']","['1.040543794631958', '-0.15', '-0.28', '9.55', '36.43003867705155\n']","['1.070434808731079', '-0.16', '-0.27', '9.52', '36.42915865316488\n']","['1.100881814956665', '-0.14', '-0.3', '9.540000000000001', '36.70995801344679\n']","['1.1311957836151123', '-0.14', '-0.29', '9.55', '36.312111230521104\n']","['1.1613104343414307', '-0.16', '-0.29', '9.5', '36.54620668040083\n']","['1.1905405521392822', '-0.15', '-0.27', '9.540000000000001', '36.63961172508199\n']","['1.2212245464324951', '-0.15', '-0.28', '9.540000000000001', '36.592909100897934\n']","['1.2513182163238525', '-0.14', '-0.29', '9.56', '36.312111230521104\n']","['1.2818820476531982', '-0.13', '-0.28', '9.53', '36.498919889032656\n']","['1.3121201992034912', '-0.18', '-0.28', '9.53', '36.3815802749692\n']","['1.3422811031341553', '-0.13', '-0.28', '9.56', '36.49921193923849\n']","['1.3723552227020264', '-0.15', '-0.3', '9.540000000000001', '36.49950446359559\n']","['1.4088807106018066', '-0.15', '-0.29', '9.55', '36.522271200495034\n']","['1.4455125331878662', '-0.17', '-0.3', '9.540000000000001', '36.430332966652905\n']","['1.4757664203643799', '-0.14', '-0.28', '9.55', '36.36116825197353\n']","['1.5051002502441406', '-0.14', '-0.3', '9.540000000000001', '36.430332966652905\n']","['1.5349133014678955', '-0.15', '-0.29', '9.55', '36.40757266033742\n']","['1.564540147781372', '-0.16', '-0.29', '9.55', '36.35939903531142\n']","['1.5941381454467773', '-0.14', '-0.25', '9.540000000000001', '36.63990403802909\n']","['1.6240818500518799', '-0.15', '-0.29', '9.540000000000001', '36.56955786519036\n']","['1.6553409099578857', '-0.16', '-0.28', '9.540000000000001', '36.75666091834173\n']","['1.685715675354004', '-0.15', '-0.29', '9.55', '36.42945152030753\n']","['1.7153117656707764', '-0.14', '-0.27', '9.53', '36.61596843448555\n']","['1.7448606491088867', '-0.16', '-0.28', '9.56', '36.38187194818177\n']","['1.7747526168823242', '-0.15', '-0.27', '9.540000000000001', '36.521398237595236\n']","['1.8048934936523438', '-0.15', '-0.29', '9.55', '36.54562256288529\n']","['1.8352766036987305', '-0.15', '-0.28', '9.540000000000001', '36.56868274293934\n']","['1.8665883541107178', '-0.17', '-0.31', '9.51', '36.42857434132844\n']"
"['1.9001550674438477', '-0.14', '-0.29', '9.55', '36.404931560340444\n']","['1.9287731647491455', '-0.14', '-0.29', '9.540000000000001', '36.639028521680935\n']","['1.9578070640563965', '-0.16', '-0.29', '9.52', '36.59232544043472\n']","['1.9876139163970947', '-0.15', '-0.3', '9.540000000000001', '36.54533121535933\n']","['2.0173890590667725', '-0.16', '-0.29', '9.540000000000001', '36.42828289663957\n']","['2.0468249320983887', '-0.12', '-0.27', '9.53', '36.54446001772347\n']","['2.0777428150177', '-0.14', '-0.28', '9.540000000000001', '36.591743676606065\n']","['2.110853672027588', '-0.16', '-0.28', '9.52', '36.380998350988015\n']","['2.146075487136841', '-0.14', '-0.29', '9.57', '36.826424258810675\n']","['2.180143117904663', '-0.14', '-0.28', '9.55', '36.68748573559843\n']","['2.2150490283966064', '-0.15', '-0.28', '9.56', '36.61626038752848\n']","['2.2489099502563477', '-0.14', '-0.28', '9.55', '36.57073133306297\n']","['2.280238628387451', '-0.16', '-0.3', '9.55', '36.59408211172315\n']","['2.3165111541748047', '-0.12', '-0.27', '9.55', '36.57073133306297\n']","['2.3506131172180176', '-0.15', '-0.29', '9.59', '36.6186130816371\n']","['2.3864736557006836', '-0.14', '-0.29', '9.52', '36.47762373700261\n']"
"['2.424177408218384', '-0.15', '-0.25', '9.51', '36.712310844504344\n']","['2.4586122035980225', '-0.15', '-0.26', '9.540000000000001', '36.50275352576281\n']","['2.4923489093780518', '-0.15', '-0.29', '9.53', '36.338114854222155\n']","['2.5279338359832764', '-0.14', '-0.27', '9.53', '36.408461561712684\n']","['2.562239408493042', '-0.13', '-0.29', '9.56', '36.4560540262675\n']","['2.5961334705352783', '-0.13', '-0.27', '9.540000000000001', '36.31506221004411\n']","['2.630249261856079', '-0.14', '-0.27', '9.55', '36.43151486656605\n']","['2.6634130477905273', '-0.14', '-0.28', '9.56', '36.36146478093106\n']","['2.697223663330078', '-0.15', '-0.29', '9.56', '36.384518343847574\n']","['2.732234477996826', '-0.17', '-0.28', '9.540000000000001', '36.54885867997387\n']","['2.7668514251708984', '-0.16', '-0.3', '9.56', '36.33781821101262\n']","['2.8027689456939697', '-0.14', '-0.28', '9.55', '36.478511610095005\n']","['2.8375778198242188', '-0.16', '-0.29', '9.540000000000001', '36.4318115269188\n']","['2.8718106746673584', '-0.15', '-0.27', '9.540000000000001', '36.40786848664458\n']","['2.9036262035369873', '-0.15', '-0.29', '9.55', '36.43240627008301\n']"
"['2.9379382133483887', '-0.14', '-0.29', '9.55', '36.59585585270296\n']","['2.9724700450897217', '-0.15', '-0.29', '9.53', '36.57220883643626\n']","['3.0070717334747314', '-0.15', '-0.28', '9.55', '36.384814758562925\n']","['3.0419704914093018', '-0.15', '-0.29', '9.55', '36.408461561712684\n']","['3.0754101276397705', '-0.15', '-0.29', '9.55', '36.384518343847574\n']","['3.1064341068267822', '-0.15', '-0.29', '9.55', '36.50186172805526\n']","['3.141993761062622', '-0.14', '-0.29', '9.53', '36.71171979176474\n']","['3.176196575164795', '-0.15', '-0.27', '9.53', '36.57191238744924\n']","['3.2113664150238037', '-0.17', '-0.31', '9.52', '36.43092296830941\n']","['3.2454891204833984', '-0.13', '-0.28', '9.56', '36.267471881809094\n']","['3.2799289226531982', '-0.14', '-0.28', '9.52', '36.478215178241356\n']","['3.3140058517456055', '-0.16', '-0.28', '9.53', '36.45575605770314\n']","['3.348146438598633', '-0.15', '-0.28', '9.540000000000001', '36.50186172805526\n']","['3.3837883472442627', '-0.15', '-0.28', '9.53', '36.66501846169896\n']","['3.4174511432647705', '-0.17', '-0.3', '9.540000000000001', '36.50156541045855\n']"
"['3.451279878616333', '-0.15', '-0.31', '9.540000000000001', '36.477919220543896\n']","['3.4854626655578613', '-0.14', '-0.28', '9.53', '36.47732872760767\n']","['3.5168545246124268', '-0.15', '-0.29', '9.57', '36.59496684850778\n']","['3.5510034561157227', '-0.14', '-0.3', '9.58', '36.290821884272795\n']","['3.5858380794525146', '-0.13', '-0.29', '9.540000000000001', '36.430627730405526\n']","['3.62070369720459', '-0.16', '-0.29', '9.53', '36.594671462090055\n']","['3.6550605297088623', '-0.15', '-0.28', '9.540000000000001', '36.59437654982851\n']","['3.6885693073272705', '-0.14', '-0.29', '9.55', '36.54826602764215\n']","['3.7239511013031006', '-0.13', '-0.28', '9.5', '36.40757266033742\n']","['3.7583389282226562', '-0.15', '-0.29', '9.55', '36.68836910127037\n']","['3.793689727783203', '-0.15', '-0.29', '9.53', '36.641667873050515\n']","['3.82822847366333', '-0.14', '-0.28', '9.53', '36.432108661427726\n']","['3.863105058670044', '-0.14', '-0.28', '9.56', '36.477919220543896\n']","['3.8974668979644775', '-0.14', '-0.28', '9.56', '36.477919220543896\n']"
"['3.934692621231079', '-0.15', '-0.29', '9.51', '36.45486499694222\n']","['3.967470407485962', '-0.13', '-0.29', '9.52', '36.50186172805526\n']","['4.001864194869995', '-0.14', '-0.27', '9.540000000000001', '36.52521189693356\n']","['4.0373759269714355', '-0.16', '-0.3', '9.52', '36.594671462090055\n']","['4.071244716644287', '-0.14', '-0.28', '9.540000000000001', '36.478215178241356\n']","['4.104657411575317', '-0.15', '-0.29', '9.55', '36.64137271514666\n']","['4.137386322021484', '-0.15', '-0.3', '9.540000000000001', '36.45397820354758\n']","['4.171611070632935', '-0.13', '-0.29', '9.55', '36.477919220543896\n']","['4.206222772598267', '-0.16', '-0.29', '9.540000000000001', '36.54738060531592\n']","['4.2407448291778564', '-0.15', '-0.29', '9.52', '36.7114249766366\n']","['4.275063514709473', '-0.17', '-0.29', '9.540000000000001', '36.477034192373836\n']","['4.30920934677124', '-0.15', '-0.27', '9.55', '36.64137271514666\n']","['4.344192028045654', '-0.16', '-0.28', '9.540000000000001', '36.52402992849185\n']","['4.3800365924835205', '-0.14', '-0.3', '9.57', '36.64107803140389\n']","['4.414963483810425', '-0.14', '-0.28', '9.540000000000001', '36.54767527194007\n']"
"['4.453373908996582', '-0.15', '-0.28', '9.55', '36.5012695670131\n']","['4.488137722015381', '-0.15', '-0.28', '9.56', '36.45486499694222\n']","['4.523145437240601', '-0.15', '-0.28', '9.52', '36.45456892499274\n']","['4.559364318847656', '-0.13', '-0.28', '9.57', '36.712310844504344\n']","['4.594073057174683', '-0.15', '-0.28', '9.52', '36.57220883643626\n']","['4.630109786987305', '-0.15', '-0.31', '9.540000000000001', '36.3851116474197\n']","['4.664310455322266', '-0.15', '-0.27', '9.540000000000001', '36.40786848664458\n']","['4.698503494262695', '-0.12', '-0.31', '9.53', '36.52461996440526\n']","['4.732643127441406', '-0.16', '-0.28', '9.51', '36.52432470937293\n']","['4.769586801528931', '-0.16', '-0.3', '9.57', '36.45427332719453\n']","['4.804884433746338', '-0.13', '-0.28', '9.540000000000001', '36.3842224032884\n']","['4.841747283935547', '-0.16', '-0.3', '9.540000000000001', '36.75930793031218\n']","['4.876859903335571', '-0.15', '-0.3', '9.53', '36.59526270908169\n']","['4.912790775299072', '-0.15', '-0.27', '9.56', '36.54797041271548\n']","['4.948430299758911', '-0.15', '-0.28', '9.53', '36.66531397950699\n']"
"['4.984868049621582', '-0.14', '-0.29', '9.51', '36.66620337788294\n']","['5.020446062088013', '-0.15', '-0.3', '9.56', '36.478215178241356\n']","['5.0562098026275635', '-0.16', '-0.27', '9.55', '36.54856211672992\n']","['5.091793537139893', '-0.12', '-0.29', '9.52', '36.57191238744924\n']","['5.126333951950073', '-0.14', '-0.31', '9.55', '36.52550857442953\n']","['5.161865711212158', '-0.16', '-0.27', '9.55', '36.87606094191081\n']","['5.196840524673462', '-0.15', '-0.28', '9.56', '36.78236253595417\n']","['5.2331883907318115', '-0.15', '-0.29', '9.53', '36.5012695670131\n']","['5.268078088760376', '-0.15', '-0.29', '9.57', '36.59526270908169\n']","['5.303774833679199', '-0.14', '-0.29', '9.51', '36.40786848664458\n']","['5.338672399520874', '-0.14', '-0.29', '9.540000000000001', '36.735365708209486\n']","['5.374596118927002', '-0.16', '-0.28', '9.540000000000001', '36.57161641261348\n']","['5.41170597076416', '-0.17', '-0.28', '9.57', '36.43151486656605\n']","['5.447156667709351', '-0.15', '-0.29', '9.55', '36.338411971587874\n']"
"['5.48283839225769', '-0.14', '-0.28', '9.52', '36.40786848664458\n']","['5.518117189407349', '-0.15', '-0.29', '9.56', '36.52491569359378\n']","['5.5535888671875', '-0.14', '-0.29', '9.540000000000001', '36.47762373700261\n']","['5.588121652603149', '-0.15', '-0.28', '9.540000000000001', '36.383926936875575\n']","['5.619749307632446', '-0.13', '-0.28', '9.59', '36.57073133306297\n']","['5.655210256576538', '-0.14', '-0.29', '9.55', '36.453683554051885\n']","['5.6899189949035645', '-0.14', '-0.27', '9.53', '36.52373562177187\n']","['5.725655794143677', '-0.14', '-0.29', '9.55', '36.5937881477838\n']","['5.758611440658569', '-0.14', '-0.3', '9.55', '36.383337426498784\n']","['5.795320272445679', '-0.16', '-0.29', '9.5', '36.476740131286334\n']","['5.830031871795654', '-0.13', '-0.28', '9.55', '36.3375220419445\n']","['5.864377975463867', '-0.16', '-0.3', '9.53', '36.500384881613826\n']","['5.899280309677124', '-0.17', '-0.3', '9.55', '36.52461996440526\n']","['5.934653282165527', '-0.14', '-0.27', '9.540000000000001', '36.50067930259073\n']"
"['5.972519874572754', '-0.16', '-0.28', '9.55', '36.594671462090055\n']","['6.009268522262573', '-0.16', '-0.29', '9.52', '36.383926936875575\n']","['6.0441224575042725', '-0.14', '-0.3', '9.52', '36.54826602764215\n']","['6.079827070236206', '-0.14', '-0.28', '9.540000000000001', '36.47732872760767\n']","['6.114733934402466', '-0.17', '-0.3', '9.55', '36.45486499694222\n']","['6.15019154548645', '-0.14', '-0.26', '9.51', '36.430627730405526\n']","['6.185802221298218', '-0.15', '-0.29', '9.53', '36.571320911943744\n']","['6.221408128738403', '-0.15', '-0.28', '9.540000000000001', '36.47762373700261\n']","['6.257455587387085', '-0.14', '-0.29', '9.56', '36.64137271514666\n']","['6.29276442527771', '-0.14', '-0.29', '9.53', '36.64137271514666\n']","['6.327839374542236', '-0.15', '-0.29', '9.56', '36.52402992849185\n']","['6.363070011138916', '-0.15', '-0.3', '9.56', '36.45456892499274\n']","['6.398982763290405', '-0.16', '-0.26', '9.52', '36.383926936875575\n']","['6.434302568435669', '-0.16', '-0.29', '9.56', '36.64137271514666\n']","['6.468466281890869', '-0.16', '-0.33', '9.57', '36.59437654982851\n']"
"['6.502846956253052', '-0.16', '-0.29', '9.5', '36.64107803140389\n']","['6.534576892852783', '-0.15', '-0.29', '9.540000000000001', '36.313285932567304\n']","['6.565037965774536', '-0.13', '-0.27', '9.540000000000001', '36.54679269454601\n']","['6.595596551895142', '-0.13', '-0.31', '9.52', '36.45250969760142\n']","['6.626418352127075', '-0.16', '-0.29', '9.56', '36.404931560340444\n']","['6.656100273132324', '-0.15', '-0.29', '9.540000000000001', '36.52081863310305\n']","['6.6859705448150635', '-0.17', '-0.3', '9.53', '36.47469498000267\n']","['6.716487407684326', '-0.14', '-0.29', '9.540000000000001', '36.2394403966966\n']","['6.746976375579834', '-0.14', '-0.27', '9.540000000000001', '36.519377919625434\n']","['6.776708126068115', '-0.15', '-0.28', '9.540000000000001', '36.426832785474005\n']","['6.80629301071167', '-0.16', '-0.29', '9.53', '36.473825598898046\n']","['6.836024045944214', '-0.15', '-0.29', '9.55', '36.402616158170304\n']","['6.8664960861206055', '-0.15', '-0.28', '9.53', '36.68341978776155\n']","['6.896612882614136', '-0.13', '-0.29', '9.540000000000001', '36.6122161934056\n']","['6.927227973937988', '-0.15', '-0.28', '9.540000000000001', '36.65978022275667\n']","['6.957729816436768', '-0.18', '-0.27', '9.56', '36.75405231373032\n']","['6.987475633621216', '-0.14', '-0.29', '9.55', '36.683132919134856\n']"
"['7.021794319152832', '-0.16', '-0.27', '9.56', '36.5663699465474\n']","['7.053940296173096', '-0.14', '-0.28', '9.540000000000001', '36.87081560937757\n']","['7.0856921672821045', '-0.14', '-0.3', '9.540000000000001', '36.80104519894432\n']","['7.116490125656128', '-0.15', '-0.27', '9.55', '36.59029756480696\n']","['7.146673917770386', '-0.13', '-0.28', '9.52', '36.61336219424048\n']","['7.176882028579712', '-0.14', '-0.3', '9.540000000000001', '36.402903923915844\n']","['7.2070417404174805', '-0.16', '-0.31', '9.53', '36.61336219424048\n']","['7.24111270904541', '-0.16', '-0.26', '9.540000000000001', '36.6127882455033\n']","['7.276288270950317', '-0.15', '-0.29', '9.540000000000001', '36.379840192835864\n']","['7.312004089355469', '-0.15', '-0.31', '9.56', '36.52081863310305\n']","['7.347430944442749', '-0.17', '-0.27', '9.540000000000001', '36.26453284155742\n']","['7.383546590805054', '-0.14', '-0.27', '9.55', '36.63961172508199\n']"
